,x,,
5092,9.211671519,,
5093,7.432741773,,
5094,8.725109466,,
5095,9.15363887,,
5096,8.180832686,,
5097,10.77554156,,
5098,8.943664351,,
5099,12.36922928,,
5100,11.09211681,,
5101,7.911715277,,
5102,7.223992873,,
5103,6.75052551,,
5104,11.21682521,,
5105,11.5811893,,
5106,4.703828319,,
5107,7.373406451,,
5108,9.90310786,,
5109,12.31212162,,
5110,7.786973611,,
5111,9.857025678,,
5112,9.075390291,,
5113,8.321182512,,
5114,11.67598318,,
5115,5.259871946,,
5116,12.30041455,,
5117,8.009805663,,
5118,6.492368397,,
5119,10.59325816,,
5120,10.13709578,,
5121,8.453799432,,
5122,9.261095956,,
5123,8.605635285,,
5124,8.667434525,,
5125,8.44665137,,
5126,7.185070536,,
5127,9.776755123,,
5128,7.076931291,,
5129,5.740895983,,
5130,7.957651584,,
5131,7.311418041,,
5132,11.74578266,,
5133,11.91220781,,
5134,8.131597662,,
5135,10.1720204,,
5136,8.417584471,,
5137,5.206000863,,
5138,10.33068448,,
5139,10.27710669,,
5140,12.73703284,,
5141,10.84106645,,
5142,10.1017125,,
5143,10.69489676,,
5144,9.047483568,,
5145,5.479129684,,
5146,9.379266146,,
5147,6.027956063,,
5148,6.558295506,,
5149,8.186910234,,
5150,9.855575503,,
5151,10.51703398,,
5152,8.575181577,,
5153,6.487134335,,
5154,10.82500899,,
5155,8.606354604,,
5156,9.059819503,,
5157,10.9177852,,
5158,10.16351736,,
5159,9.25182069,,
5160,9.889982196,,
5161,9.388979582,,
5162,11.78122428,,
5163,9.618399867,,
5164,10.63332904,,
5165,8.811831187,,
5166,6.06840793,,
5167,7.595826706,,
5168,5.063820197,,
5169,9.063250781,,
5170,9.323803598,,
5171,5.592445988,,
5172,6.683484328,,
5173,7.215553311,,
5174,9.112963312,,
5175,9.587982859,,
5176,10.03029092,,
5177,9.606014641,,
5178,10.65756576,,
5179,10.2385494,,
5180,11.75351807,,
5181,7.761057583,,
5182,8.417262943,,
5183,8.909373317,,
5184,7.989857672,,
5185,8.327386906,,
5186,11.34370489,,
5187,9.994160782,,
5188,9.218262839,,
5189,4.715075347,,
5190,7.258032363,,
5191,11.41858692,,
5192,6.755102977,,
5193,10.80982967,,
5194,12.08584947,,
5195,8.893569256,,
5196,10.42755162,,
5197,7.262621704,,
5198,12.40680685,,
5199,9.990327841,,
5200,7.716679404,,
5201,6.525330132,,
5202,9.398777231,,
5203,8.108540829,,
5204,9.469868833,,
5205,7.697514548,,
5206,11.20874466,,
5207,11.18112596,,
5208,8.220133173,,
5209,8.796364229,,
5210,9.888296565,,
5211,7.179395253,,
5212,6.299404117,,
5213,6.215934855,,
5214,7.774163958,,
5215,10.76136491,,
5216,8.142100101,,
5217,6.635166941,,
5218,5.867519977,,
5219,11.66216787,,
5220,7.558373596,,
5221,12.89673538,,
5222,9.5519694,,
5223,11.74075195,,
5224,6.964404155,,
5225,8.758445031,,
5226,7.333910788,,
5227,6.513503666,,
5228,9.960990283,,
5229,7.82285187,,
5230,12.71903146,,
5231,7.349316024,,
5232,8.294480316,,
5233,14.35534116,,
5234,7.946147141,,
5235,10.83767298,,
5236,9.788891558,,
5237,8.350638191,,
5238,11.13911441,,
5239,8.912012626,,
5240,9.819141091,,
5241,10.58755325,,
5242,5.729258276,,
5243,8.786263213,,
5244,8.562545252,,
5245,10.18262355,,
5246,10.36661123,,
5247,10.23231957,,
5248,11.01346725,,
5249,9.487136888,,
5250,10.77925023,,
5251,12.59899099,,
5252,5.12433294,,
5253,5.905988253,,
5254,13.30893293,,
5255,5.148385948,,
5256,9.255098565,,
5257,10.34631157,,
5258,8.937375714,,
5259,8.509426833,,
5260,10.26667535,,
5261,13.49316881,,
5262,8.398329548,,
5263,10.30124249,,
5264,7.698024329,,
5265,11.38812053,,
5266,12.16915198,,
5267,9.072298242,,
5268,10.86121113,,
5269,7.924235697,,
5270,12.43339961,,
5271,10.94086579,,
5272,12.0980926,,
5273,11.29218858,,
5274,13.21338734,,
5275,10.2906116,,
5276,11.70271079,,
5277,9.830516053,,
5278,9.600513964,,
5279,11.64949855,,
5280,12.31323288,,
5281,11.02865451,,
5282,8.878690603,,
5283,8.175689324,,
5284,11.71851033,,
5285,9.517760834,,
5286,6.193442464,,
5287,9.028298436,,
5288,3.509131082,,
5289,12.81614083,,
5290,11.50240772,,
5291,10.00419356,,
5292,7.933652468,,
5293,7.386873844,,
5294,13.8941058,,
5295,8.88811716,,
5296,8.895214599,,
5297,9.757857427,,
5298,7.792562657,,
5299,4.508717585,,
5300,6.658024633,,
5301,7.833394576,,
5302,6.357359859,,
5303,6.829157135,,
5304,8.777582378,,
5305,10.62912694,,
5306,9.635135895,,
5307,12.1174378,,
5308,11.61387179,,
5309,8.235871133,,
5310,11.18293103,,
5311,9.719802282,,
5312,6.707993879,,
5313,6.235560699,,
5314,6.811870663,,
5315,8.293487957,,
5316,12.40195582,,
5317,10.96364705,,
5318,8.386778341,,
5319,9.163285574,,
5320,7.672642665,,
5321,8.161100117,,
5322,11.21345958,,
5323,6.990495707,,
5324,9.029185436,,
5325,8.332430377,,
5326,8.269410474,,
5327,7.72344399,,
5328,13.08041166,,
5329,11.58033737,,
5330,9.204526186,,
5331,8.368730099,,
5332,5.487059542,,
5333,9.613940193,,
5334,8.362660524,,
5335,11.49993307,,
5336,10.0619616,,
5337,12.1001,,
5338,9.547607661,,
5339,10.57201611,,
5340,9.096267538,,
5341,9.193448451,,
5342,5.974545032,,
5343,6.351853388,,
5344,7.292834139,,
5345,10.08325027,,
5346,12.06035554,,
5347,12.64926811,,
5348,6.047701184,,
5349,10.00436115,,
5350,10.24098186,,
5351,11.32685331,,
5352,9.985018891,,
5353,7.272999365,,
5354,9.735341098,,
5355,6.616228381,,
5356,6.936793839,,
5357,6.819468077,,
5358,11.62352463,,
5359,9.153996406,,
5360,8.367940569,,
5361,12.85890388,,
5362,7.712939043,,
5363,6.92690081,,
5364,8.195573742,,
5365,6.75188618,,
5366,11.06884118,,
5367,11.17168327,,
5368,9.692793814,,
5369,11.70527634,,
5370,11.58000417,,
5371,10.23388356,,
5372,9.616041449,,
5373,11.21542136,,
5374,11.94947497,,
5375,10.66172586,,
5376,8.376146803,,
5377,12.57022869,,
5378,5.139185816,,
5379,12.62642018,,
5380,9.986893646,,
5381,8.080841476,,
5382,8.17645277,,
5383,11.86222365,,
5384,9.880746349,,
5385,8.749553074,,
5386,7.958627604,,
5387,10.75650099,,
5388,9.208672607,,
5389,7.96080253,,
5390,11.87574812,,
5391,10.4637013,,
5392,9.888182283,,
5393,13.99982773,,
5394,12.53939705,,
5395,6.763219782,,
5396,10.05906328,,
5397,7.623518765,,
5398,9.286750246,,
5399,10.21400209,,
5400,9.427393184,,
5401,12.8427391,,
5402,12.61196765,,
5403,10.09533956,,
5404,11.14554442,,
5405,8.058722842,,
5406,11.97335902,,
5407,7.532802028,,
5408,5.350114115,,
5409,8.170098603,,
5410,12.27273021,,
5411,9.30223894,,
5412,8.311754338,,
5413,10.37751869,,
5414,9.019980024,,
5415,10.15595548,,
5416,10.78490141,,
5417,11.67393711,,
5418,9.800459812,,
5419,8.824554836,,
5420,10.54450388,,
5421,10.58299353,,
5422,10.04926402,,
5423,11.62722239,,
5424,8.547273401,,
5425,10.49628214,,
5426,9.404644511,,
5427,8.416849475,,
5428,9.113445566,,
5429,9.028298436,,
5430,8.753106754,,
5431,7.940673144,,
5432,10.46873958,,
5433,10.6246239,,
5434,13.00958095,,
5435,11.6822055,,
5436,12.05117539,,
5437,11.95594818,,
5438,12.74026454,,
5439,8.46879871,,
5440,10.2376524,,
5441,11.99482483,,
5442,6.355006588,,
5443,11.68171152,,
5444,7.349698765,,
5445,10.0796014,,
5446,8.405984886,,
5447,13.53131247,,
5448,10.18841567,,
5449,6.888221083,,
5450,7.968109397,,
5451,7.668294296,,
5452,10.11300523,,
5453,8.426023546,,
5454,11.96529939,,
5455,14.02443281,,
5456,9.953987693,,
5457,9.266684431,,
5458,9.784058797,,
5459,6.456571418,,
5460,7.852234162,,
5461,9.812354155,,
5462,5.31557657,,
5463,11.11264424,,
5464,8.535429065,,
5465,10.75101516,,
5466,8.107993451,,
5467,6.175046776,,
5468,10.56557728,,
5469,8.39638855,,
5470,6.04848657,,
5471,9.4369002,,
5472,7.382093595,,
5473,6.722147003,,
5474,10.2608136,,
5475,9.671749645,,
5476,8.500356761,,
5477,10.76711939,,
5478,6.344986072,,
5479,8.616670922,,
5480,4.859258304,,
5481,7.24163502,,
5482,8.854749623,,
5483,10.59353007,,
5484,5.887427829,,
5485,7.173549338,,
5486,11.46794444,,
5487,7.909267448,,
5488,8.303205745,,
5489,10.59500129,,
5490,6.274829673,,
5491,10.48932241,,
5492,11.10756339,,
5493,10.06563403,,
5494,6.87072727,,
5495,8.877515404,,
5496,8.879281494,,
5497,2.957900105,,
5498,12.67559738,,
5499,12.84523262,,
5500,12.73651865,,
5501,8.667063413,,
5502,8.563982096,,
5503,9.657726145,,
5504,8.786894619,,
5505,12.17434195,,
5506,8.52303709,,
5507,11.02507558,,
5508,8.569667083,,
5509,12.54187867,,
5510,8.727549458,,
5511,12.78470074,,
5512,9.054520976,,
5513,8.186794168,,
5514,11.6833783,,
5515,8.757726259,,
5516,14.56171169,,
5517,6.721749104,,
5518,5.886642218,,
5519,9.136360977,,
5520,10.53376901,,
5521,8.913168489,,
5522,8.990403677,,
5523,10.80093453,,
5524,10.62770047,,
5525,10.72735431,,
5526,8.873640527,,
5527,11.35430308,,
5528,10.4334844,,
5529,9.871762432,,
5530,5.782379078,,
5531,7.779216514,,
5532,13.01068875,,
5533,13.49699916,,
5534,8.090378373,,
5535,9.346726082,,
5536,10.81179657,,
5537,10.97864866,,
5538,8.878489019,,
5539,8.161788904,,
5540,14.6632773,,
5541,8.670177149,,
5542,10.54893382,,
5543,12.50378314,,
5544,11.86789108,,
5545,9.502465481,,
5546,6.936093429,,
5547,7.90026769,,
5548,13.32703662,,
5549,9.468374447,,
5550,10.8428375,,
5551,7.187117014,,
5552,11.02298082,,
5553,10.16309464,,
5554,13.98721995,,
5555,12.1155379,,
5556,9.745892507,,
5557,8.205639238,,
5558,9.023581051,,
5559,8.976382062,,
5560,10.17332253,,
5561,8.995414174,,
5562,10.10569841,,
5563,12.02488397,,
5564,11.06981639,,
5565,8.676869758,,
5566,9.864284385,,
5567,11.01089321,,
5568,8.944573908,,
5569,6.741922521,,
5570,10.32483759,,
5571,7.938776447,,
5572,11.4145759,,
5573,10.77459201,,
5574,8.888196101,,
5575,6.460885943,,
5576,10.30485124,,
5577,10.87492333,,
5578,9.41591716,,
5579,9.911328292,,
5580,9.379871267,,
5581,10.37628247,,
5582,6.952357565,,
5583,7.851995851,,
5584,6.650161737,,
5585,10.31611816,,
5586,10.91964407,,
5587,5.482578143,,
5588,8.52689453,,
5589,9.996026831,,
5590,12.85682091,,
5591,9.450413472,,
5592,11.32369368,,
5593,11.22492049,,
5594,11.78742453,,
5595,10.85658598,,
5596,8.62497472,,
5597,10.14991801,,
5598,9.074763721,,
5599,8.233219407,,
5600,12.42756467,,
5601,8.810189095,,
5602,8.583445984,,
5603,11.03649089,,
5604,10.46483054,,
5605,9.235610519,,
5606,8.709385885,,
5607,8.806283639,,
5608,3.035616314,,
5609,9.313511219,,
5610,9.488639234,,
5611,8.241333827,,
5612,12.81222133,,
5613,10.84449863,,
5614,8.963485894,,
5615,8.285715003,,
5616,11.55687699,,
5617,9.766635536,,
5618,7.899568247,,
5619,8.159076199,,
5620,7.598105582,,
5621,8.608219476,,
5622,9.801557505,,
5623,8.550778073,,
5624,15.06261913,,
5625,12.13193604,,
5626,10.41070251,,
5627,6.976207164,,
5628,6.443608935,,
5629,9.531186346,,
5630,8.127227687,,
5631,11.73384638,,
5632,7.027994678,,
5633,12.84701218,,
5634,10.55471297,,
5635,8.433250702,,
5636,9.559546155,,
5637,9.51141503,,
5638,10.91448819,,
5639,10.25848959,,
5640,7.007590096,,
5641,12.09422162,,
5642,8.831068983,,
5643,9.488072954,,
5644,9.658092226,,
5645,10.27285138,,
5646,13.46783143,,
5647,11.60683103,,
5648,7.593040237,,
5649,11.30058197,,
5650,7.928800555,,
5651,13.46592273,,
5652,9.574868056,,
5653,9.49480558,,
5654,9.170307938,,
5655,10.78099725,,
5656,10.55609541,,
5657,7.968098173,,
5658,13.0471915,,
5659,11.1814818,,
5660,7.38325727,,
5661,11.69262102,,
5662,9.522797101,,
5663,12.60957187,,
5664,7.885126986,,
5665,7.11627937,,
5666,8.940911853,,
5667,8.540767122,,
5668,10.54840614,,
5669,10.46007524,,
5670,11.59039605,,
5671,10.06464767,,
5672,7.433453581,,
5673,12.2587154,,
5674,12.30012923,,
5675,7.847333107,,
5676,13.43447312,,
5677,10.3371305,,
5678,10.64761099,,
5679,8.772069059,,
5680,9.978491564,,
5681,6.583329903,,
5682,9.75185498,,
5683,7.879518357,,
5684,9.600566984,,
5685,10.82395679,,
5686,6.357287924,,
5687,13.88075941,,
5688,11.70030844,,
5689,10.36219598,,
5690,11.07791726,,
5691,8.111214073,,
5692,9.880572714,,
5693,8.819636713,,
5694,10.33678541,,
5695,10.50389311,,
5696,12.20641186,,
5697,9.150659325,,
5698,6.071605642,,
5699,6.776844783,,
5700,12.34965895,,
5701,8.888265164,,
5702,12.41312014,,
5703,8.954678516,,
5704,12.74653533,,
5705,10.30993305,,
5706,11.32192045,,
5707,9.829981726,,
5708,10.86305194,,
5709,9.013586193,,
5710,10.52755403,,
5711,11.96321593,,
5712,11.12494912,,
5713,7.700215924,,
5714,8.724056313,,
5715,12.02978115,,
5716,11.31746677,,
5717,9.597791195,,
5718,7.061516356,,
5719,11.09735784,,
5720,9.928098891,,
5721,10.78311151,,
5722,11.95028362,,
5723,12.17425006,,
5724,11.06342296,,
5725,7.769383682,,
5726,11.03624652,,
5727,11.13659249,,
5728,9.583215533,,
5729,5.844667176,,
5730,12.16244295,,
5731,8.680841608,,
5732,7.01690446,,
5733,8.477279985,,
5734,10.83788539,,
5735,11.17480179,,
5736,7.456026146,,
5737,7.818695346,,
5738,9.366539859,,
5739,11.30934051,,
5740,9.397481915,,
5741,5.200642718,,
5742,9.131621571,,
5743,11.82450785,,
5744,9.556294601,,
5745,12.55852295,,
5746,10.47234921,,
5747,10.42234376,,
5748,10.74682514,,
5749,12.02029678,,
5750,10.18223515,,
5751,11.52118149,,
5752,7.475368041,,
5753,8.1966617,,
5754,12.67326196,,
5755,8.257345823,,
5756,10.86152058,,
5757,8.217130485,,
5758,4.723347702,,
5759,10.80344731,,
5760,8.65122083,,
5761,8.773355937,,
5762,8.787123243,,
5763,9.860749124,,
5764,9.269364548,,
5765,5.260169825,,
5766,9.555931826,,
5767,13.74161867,,
5768,9.464879399,,
5769,8.178221539,,
5770,11.3172959,,
5771,9.611900681,,
5772,5.209022703,,
5773,8.549440904,,
5774,5.553138968,,
5775,6.676244768,,
5776,8.926042288,,
5777,11.30609076,,
5778,7.800344607,,
5779,10.20726637,,
5780,8.488621724,,
5781,10.79182506,,
5782,10.60438148,,
5783,8.506080713,,
5784,9.504157206,,
5785,13.86881218,,
5786,8.037215545,,
5787,9.259036242,,
5788,6.230333708,,
5789,9.226293174,,
5790,6.115304172,,
5791,9.464446339,,
5792,9.266284005,,
5793,11.26464505,,
5794,11.72217988,,
5795,9.579233326,,
5796,12.71135385,,
5797,3.174441865,,
5798,7.335405808,,
5799,13.17951072,,
5800,9.503957796,,
5801,9.880021547,,
5802,8.584457771,,
5803,7.155423296,,
5804,11.52877045,,
5805,8.888892348,,
5806,9.023690721,,
5807,7.329603436,,
5808,10.37420109,,
5809,8.814364085,,
5810,11.76449742,,
5811,9.612827652,,
5812,7.546796786,,
5813,10.66732187,,
5814,10.63747245,,
5815,8.924506351,,
5816,11.78039681,,
5817,7.840544202,,
5818,9.789540174,,
5819,9.963188124,,
5820,8.258899812,,
5821,12.16685485,,
5822,9.772955343,,
5823,9.477200315,,
5824,12.28028157,,
5825,10.62756015,,
5826,10.43172602,,
5827,9.002279588,,
5828,11.05542547,,
5829,11.72328338,,
5830,8.849299753,,
5831,12.75118373,,
5832,10.68738666,,
5833,9.717402682,,
5834,8.167132842,,
5835,9.047478696,,
5836,9.989676409,,
5837,9.76896456,,
5838,8.821254333,,
5839,11.46546735,,
5840,13.35892863,,
5841,10.06726009,,
5842,9.046066542,,
5843,9.583157077,,
5844,10.65880983,,
5845,11.90876058,,
5846,8.690518982,,
5847,10.41828262,,
5848,9.293032714,,
5849,9.356364274,,
5850,9.371269109,,
5851,9.049808521,,
5852,6.850269059,,
5853,9.139744402,,
5854,11.94971369,,
5855,7.675638551,,
5856,7.662133728,,
5857,10.42784087,,
5858,8.828513291,,
5859,10.44720522,,
5860,6.035077378,,
5861,9.321492927,,
5862,9.18275413,,
5863,12.13983302,,
5864,8.9515905,,
5865,12.82515307,,
5866,5.746047804,,
5867,10.50248949,,
5868,8.940904608,,
5869,12.3917073,,
5870,6.418354607,,
5871,6.658503088,,
5872,9.442168055,,
5873,7.188503766,,
5874,10.85794255,,
5875,8.023631222,,
5876,9.690983988,,
5877,8.484918238,,
5878,10.87089718,,
5879,8.390104011,,
5880,10.47919877,,
5881,7.676489037,,
5882,6.443219734,,
5883,7.094161813,,
5884,8.478194714,,
5885,12.3524212,,
5886,8.249059574,,
5887,9.875504282,,
5888,11.14691575,,
5889,10.44874138,,
5890,8.763428894,,
5891,9.594832008,,
5892,12.66010051,,
5893,11.40218585,,
5894,12.00566963,,
5895,9.903166525,,
5896,8.051804183,,
5897,10.31218758,,
5898,12.56444321,,
5899,9.032625888,,
5900,7.107570827,,
5901,8.915458632,,
5902,10.75325623,,
5903,9.671144387,,
5904,10.2590054,,
5905,7.00099524,,
5906,9.592692876,,
5907,9.23418837,,
5908,7.104906752,,
5909,8.391216502,,
5910,10.73071368,,
5911,7.400018416,,
5912,9.888203358,,
5913,11.44571089,,
5914,9.049684422,,
5915,7.374184836,,
5916,10.55722639,,
5917,10.51295124,,
5918,5.639739122,,
5919,6.077368703,,
5920,11.68900252,,
5921,9.261004584,,
5922,10.54586817,,
5923,10.56684395,,
5924,7.266554075,,
5925,6.608302725,,
5926,9.779435301,,
5927,10.56261008,,
5928,9.375056433,,
5929,10.53524349,,
5930,11.00862012,,
5931,8.467518389,,
5932,8.58146047,,
5933,11.99179532,,
5934,8.765803696,,
5935,9.21017778,,
5936,10.48210138,,
5937,7.082558075,,
5938,8.818258355,,
5939,12.65523572,,
5940,8.171645608,,
5941,8.519117795,,
5942,8.04246468,,
5943,9.052697768,,
5944,8.485733887,,
5945,12.59967716,,
5946,10.73584969,,
5947,12.39687801,,
5948,8.042533333,,
5949,10.84044086,,
5950,11.99712792,,
5951,8.761468107,,
5952,6.483669332,,
5953,8.279757793,,
5954,6.302409394,,
5955,12.8405938,,
5956,7.577113956,,
5957,4.951754029,,
5958,8.673727758,,
5959,8.184724031,,
5960,8.539516942,,
5961,9.339272925,,
5962,12.250672,,
5963,10.28775966,,
5964,11.55398745,,
5965,14.53852495,,
5966,9.608989936,,
5967,9.077593828,,
5968,9.798744179,,
5969,7.894582777,,
5970,9.201882854,,
5971,8.88380923,,
5972,12.37973575,,
5973,12.18703153,,
5974,6.805346732,,
5975,11.60847768,,
5976,12.3111286,,
5977,5.764563728,,
5978,9.900758773,,
5979,8.494295428,,
5980,7.426413255,,
5981,10.55860998,,
5982,8.470957152,,
5983,6.744526779,,
5984,8.152983847,,
5985,8.604219985,,
5986,9.274119855,,
5987,13.73633394,,
5988,10.36255867,,
5989,10.65009979,,
5990,8.197359802,,
5991,8.462338439,,
5992,7.647526251,,
5993,7.634302318,,
5994,6.614943238,,
5995,6.598819616,,
5996,10.72013015,,
5997,7.4177376,,
5998,8.104262598,,
5999,10.88761167,,
6000,8.800478186,,
6001,13.63561608,,
6002,10.36186383,,
6003,10.56986982,,
6004,6.857609717,,
6005,12.01454303,,
6006,10.94956296,,
6007,7.740957041,,
6008,9.231338348,,
6009,12.65933259,,
6010,9.153543553,,
6011,9.306356489,,
6012,10.35375909,,
6013,11.96265962,,
6014,7.729277097,,
6015,10.36675663,,
6016,8.602707068,,
6017,9.557146853,,
6018,8.70102228,,
6019,11.12841205,,
6020,14.11694562,,
6021,9.441603299,,
6022,6.055493229,,
6023,8.594356111,,
6024,8.616861314,,
6025,8.873231269,,
6026,11.93087986,,
6027,10.90873125,,
6028,8.95422506,,
6029,9.525948984,,
6030,9.59696435,,
6031,8.245458982,,
6032,9.690741434,,
6033,10.85395087,,
6034,6.920751328,,
6035,10.98018162,,
6036,7.803718426,,
6037,8.062450663,,
6038,8.784488588,,
6039,12.22698054,,
6040,12.97148186,,
6041,12.33227045,,
6042,10.20225626,,
6043,11.49005462,,
6044,10.91884085,,
6045,9.639684893,,
6046,11.67055825,,
6047,9.758460319,,
6048,11.14912707,,
6049,8.753888917,,
6050,11.11632823,,
6051,9.184188304,,
6052,9.233359452,,
6053,9.414985062,,
6054,10.70718596,,
6055,14.20553439,,
6056,8.449457107,,
6057,9.308668557,,
6058,9.580929248,,
6059,6.674623491,,
6060,10.31668907,,
6061,11.0458008,,
6062,10.05731612,,
6063,14.19015033,,
6064,8.830073062,,
6065,9.918698955,,
6066,7.01226389,,
6067,10.48880224,,
6068,8.096036357,,
6069,8.399614557,,
6070,9.357448488,,
6071,10.33634856,,
6072,9.559072249,,
6073,9.425949473,,
6074,10.17210536,,
6075,8.870472108,,
6076,9.275467818,,
6077,9.520993467,,
6078,4.711755722,,
6079,10.22864674,,
6080,9.0547784,,
6081,9.728775941,,
6082,13.4213883,,
6083,7.167518495,,
6084,8.85750744,,
6085,6.114181429,,
6086,7.428288844,,
6087,10.75539068,,
6088,11.26659793,,
6089,4.912647308,,
6090,7.441442396,,
6091,8.261937812,,
6092,7.898460039,,
6093,8.566954033,,
6094,7.662485746,,
6095,11.76668514,,
6096,9.172622529,,
6097,7.690213343,,
6098,11.2833912,,
6099,9.652625065,,
6100,5.129091602,,
6101,13.0623671,,
6102,7.64074129,,
6103,10.10988539,,
6104,11.46484229,,
6105,10.12383375,,
6106,10.20263789,,
6107,8.922932408,,
6108,13.03534975,,
6109,7.854776172,,
6110,8.724920817,,
6111,9.837418245,,
6112,9.878335973,,
6113,10.45512477,,
6114,10.21104234,,
6115,12.03693076,,
6116,7.448296194,,
6117,9.164384141,,
6118,9.592152934,,
6119,9.032619689,,
6120,9.039647265,,
6121,13.50599521,,
6122,11.13689657,,
6123,8.989537298,,
6124,12.29625149,,
6125,11.67280458,,
6126,11.30367468,,
6127,9.495359672,,
6128,10.06046176,,
6129,8.373998334,,
6130,10.68198987,,
6131,12.66950376,,
6132,9.478920683,,
6133,9.064695127,,
6134,7.357864186,,
6135,8.252814121,,
6136,10.02467717,,
6137,8.529602093,,
6138,11.00719934,,
6139,4.833189651,,
6140,7.148795774,,
6141,10.56369198,,
6142,9.965579152,,
6143,7.553094484,,
6144,7.521379794,,
6145,7.935006384,,
6146,11.21250601,,
6147,13.4258644,,
6148,7.84609447,,
6149,11.07232202,,
6150,8.183781848,,
6151,9.832154031,,
6152,11.0736396,,
6153,10.92496063,,
6154,10.34777683,,
6155,9.687594369,,
6156,8.426011847,,
6157,7.779840889,,
6158,12.9308265,,
6159,6.266166639,,
6160,10.60917002,,
6161,10.56896969,,
6162,8.745393796,,
6163,12.3550015,,
6164,12.0360727,,
6165,10.64517242,,
6166,6.446250993,,
6167,11.00372916,,
6168,12.28616755,,
6169,9.603332606,,
6170,9.902643566,,
6171,8.913834813,,
6172,10.70206295,,
6173,9.985982952,,
6174,10.25914438,,
6175,11.14452373,,
6176,8.253108316,,
6177,7.824536547,,
6178,7.259267907,,
6179,10.45528062,,
6180,9.434099712,,
6181,10.6631138,,
6182,8.634103358,,
6183,11.55755147,,
6184,10.21744634,,
6185,9.464819741,,
6186,6.678096056,,
6187,7.582635644,,
6188,12.15775714,,
6189,8.776844255,,
6190,6.861411277,,
6191,9.740634008,,
6192,9.938077449,,
6193,9.478588352,,
6194,9.735385806,,
6195,7.251152833,,
6196,9.745989897,,
6197,7.264310688,,
6198,11.8337632,,
6199,11.67423638,,
6200,7.873455301,,
6201,10.70056863,,
6202,10.38611085,,
6203,10.09438375,,
6204,11.02397309,,
6205,9.400737361,,
6206,11.3989496,,
6207,9.684201384,,
6208,7.317360078,,
6209,7.513527404,,
6210,7.426686497,,
6211,10.61301581,,
6212,11.34206769,,
6213,10.11258393,,
6214,10.18617828,,
6215,11.87230884,,
6216,11.27178499,,
6217,6.686624148,,
6218,6.295395127,,
6219,8.39847868,,
6220,11.07597452,,
6221,9.867885326,,
6222,12.1633313,,
6223,6.468063458,,
6224,12.38886225,,
6225,4.64122906,,
6226,6.538676622,,
6227,13.18515202,,
6228,10.52440142,,
6229,8.192896527,,
6230,9.928710096,,
6231,7.113936638,,
6232,10.01654581,,
6233,9.18570425,,
6234,7.22938414,,
6235,9.985496385,,
6236,9.163165426,,
6237,6.469617651,,
6238,9.313058389,,
6239,11.15573891,,
6240,8.165243757,,
6241,10.70558214,,
6242,5.894186086,,
6243,8.554343013,,
6244,9.657338506,,
6245,11.47780242,,
6246,11.06683343,,
6247,8.575268788,,
6248,4.937657786,,
6249,10.567527,,
6250,11.73505825,,
6251,11.58782002,,
6252,11.5822291,,
6253,9.289657581,,
6254,8.550662014,,
6255,7.542874345,,
6256,8.109057175,,
6257,8.560822605,,
6258,12.76474181,,
6259,9.594565345,,
6260,7.967769478,,
6261,8.565477773,,
6262,10.71458647,,
6263,7.842079512,,
6264,11.44094627,,
6265,9.103088157,,
6266,10.53591221,,
6267,6.844391763,,
6268,12.64741934,,
6269,7.378055472,,
6270,8.260259541,,
6271,10.06660081,,
6272,9.616162167,,
6273,7.898038281,,
6274,7.820698017,,
6275,7.640136193,,
6276,10.00373287,,
6277,8.210798486,,
6278,5.47570679,,
6279,10.04193892,,
6280,5.180277666,,
6281,11.09039646,,
6282,8.880102591,,
6283,6.865114059,,
6284,7.276923494,,
6285,10.43870856,,
6286,6.222445126,,
6287,8.193954013,,
6288,10.16567956,,
6289,12.14684802,,
6290,11.50020241,,
6291,11.10332808,,
6292,10.18219179,,
6293,7.458384752,,
6294,9.231512455,,
6295,10.08519178,,
6296,11.87442496,,
6297,6.08921891,,
6298,9.833018167,,
6299,8.612942407,,
6300,10.94733697,,
6301,7.506219169,,
6302,6.530376661,,
6303,9.629289717,,
6304,6.810958236,,
6305,10.28571651,,
6306,10.16821992,,
6307,7.525839212,,
6308,10.38722341,,
6309,10.36617504,,
6310,6.472770513,,
6311,8.295331131,,
6312,13.81101165,,
6313,11.26561956,,
6314,10.73066842,,
6315,7.69665921,,
6316,9.992048252,,
6317,9.306623475,,
6318,11.74815334,,
6319,11.94227347,,
6320,8.1723682,,
6321,10.84252463,,
6322,9.325537042,,
6323,8.973608067,,
6324,8.483758408,,
6325,8.471172836,,
6326,9.096703935,,
6327,10.22854031,,
6328,10.75766379,,
6329,11.71128617,,
6330,11.44169324,,
6331,9.407460773,,
6332,9.674128232,,
6333,9.683802002,,
6334,7.491898296,,
6335,10.43504715,,
6336,9.889308778,,
6337,8.967787388,,
6338,13.19372658,,
6339,11.90399226,,
6340,11.85955027,,
6341,9.596524102,,
6342,8.899674808,,
6343,13.08086261,,
6344,6.508044753,,
6345,7.614105367,,
6346,9.962682688,,
6347,11.95939791,,
6348,8.190023165,,
6349,7.86581591,,
6350,11.28818641,,
6351,10.19534949,,
6352,8.095286572,,
6353,3.468222101,,
6354,11.74876149,,
6355,8.702320656,,
6356,9.620083367,,
6357,12.57847495,,
6358,8.223331664,,
6359,8.985189548,,
6360,14.10207935,,
6361,8.491005937,,
6362,11.23775638,,
6363,8.560197408,,
